,syn_error_rate,connection_time,destination_same_source_port_rate,destination_different_server_rate,connection_status,connection_count,destination_server_different_host_rate,suspicious_activity,protocol,server_different_host_rate,destination_server_syn_error_rate,destination_host_server_count,destination_same_server_rate,fragment_errors,compromised_count,source_bytes,service_type,destination_syn_error_rate,same_server_rate,reset_error_rate,server_request_count,destination_server_reset_error_rate,server_reset_error_rate,server_syn_error_rate,destination_bytes,guest_login,authentication_status,destination_host_count,destination_reset_error_rate,different_server_rate,class
5790,0.0,0,0.01,0.0,SF,192,0.0,0,udp,0.0,0.0,255,1.0,0,0,44,domain_u,0.0,1.0,0.0,192,0.0,0.0,0.0,44,0,0,255,0.0,0.0,normal
5791,0.0,0,0.0,0.0,SF,23,0.0,0,udp,0.0,0.0,255,1.0,0,0,44,domain_u,0.0,0.96,0.0,22,0.0,0.0,0.0,131,0,0,255,0.0,0.09,normal
5792,0.5,0,0.01,0.0,S0,2,0.0,0,tcp,0.0,0.01,255,1.0,0,0,0,http,0.01,1.0,0.0,2,0.02,0.0,0.5,0,0,0,255,0.02,0.0,normal
5793,0.0,0,0.01,0.0,SF,3,0.02,0,tcp,0.5,0.0,255,1.0,0,0,233,http,0.0,1.0,0.0,4,0.0,0.0,0.0,530,0,1,91,0.0,0.0,normal
5794,0.0,0,0.0,0.0,SF,2,0.0,0,tcp,0.0,0.0,255,1.0,0,0,348,http,0.0,1.0,0.0,2,0.0,0.0,0.0,5280,0,1,255,0.0,0.0,normal
5795,0.0,0,0.02,0.0,SF,20,0.05,0,tcp,0.0,0.0,255,1.0,0,0,286,http,0.0,1.0,0.0,20,0.0,0.0,0.0,9133,0,1,62,0.0,0.0,normal
5796,0.0,0,0.01,0.0,SF,11,0.02,0,tcp,0.17,0.0,255,1.0,0,0,272,http,0.0,1.0,0.0,12,0.0,0.0,0.0,1190,0,1,156,0.0,0.0,normal
5797,0.33,0,0.0,0.0,S1,3,0.0,0,tcp,0.25,0.01,255,1.0,0,0,174,http,0.01,1.0,0.0,8,0.0,0.0,0.12,10220,0,1,255,0.0,0.0,normal
5800,0.0,0,0.02,0.0,SF,2,0.04,0,tcp,0.0,0.0,255,1.0,0,0,327,http,0.0,1.0,0.0,2,0.0,0.0,0.0,1165,0,1,50,0.0,0.0,normal
5801,0.0,0,0.07,0.0,SF,1,0.02,0,tcp,0.67,0.0,255,1.0,0,0,209,http,0.0,1.0,0.0,3,0.0,0.0,0.0,2311,0,1,14,0.0,0.0,normal
5802,0.0,0,0.0,0.0,SF,10,0.0,0,tcp,0.2,0.0,255,1.0,0,0,509,http,0.0,1.0,0.0,15,0.0,0.0,0.0,5071,0,1,255,0.0,0.0,normal
5806,0.0,0,0.0,0.01,SF,105,0.0,0,udp,0.02,0.0,253,0.99,0,0,43,domain_u,0.0,0.99,0.0,105,0.0,0.0,0.0,112,0,0,255,0.0,0.02,normal
5807,0.0,0,0.0,0.02,SF,38,0.0,0,udp,0.02,0.0,202,0.79,0,0,45,domain_u,0.0,1.0,0.0,104,0.0,0.0,0.0,111,0,0,255,0.0,0.0,normal
5808,0.0,0,0.0,0.0,SF,1,0.01,0,tcp,0.0,0.0,255,1.0,0,0,163,http,0.0,1.0,0.0,1,0.0,0.0,0.0,35147,0,1,202,0.0,0.0,normal
5809,0.0,0,0.29,0.03,SF,2,0.04,0,tcp,0.0,0.0,48,0.29,0,0,167,ftp_data,0.0,1.0,0.0,2,0.0,0.0,0.0,0,0,0,129,0.02,0.0,normal
5810,0.0,0,0.01,0.06,SF,1,0.0,0,tcp,0.0,0.0,6,0.07,0,0,8,finger,0.0,1.0,0.0,1,0.0,0.0,0.0,138,0,0,82,0.0,0.0,normal
5812,0.0,0,0.1,0.0,SF,10,0.02,0,tcp,0.0,0.0,255,1.0,0,0,297,http,0.0,1.0,0.0,10,0.0,0.0,0.0,2762,0,1,10,0.0,0.0,normal
5814,0.0,0,0.01,0.0,SF,12,0.02,0,tcp,0.0,0.0,255,1.0,0,0,237,http,0.0,1.0,0.0,12,0.0,0.0,0.0,415,0,1,164,0.0,0.0,normal
5815,0.0,0,0.03,0.0,SF,2,0.01,0,tcp,0.5,0.0,255,1.0,0,0,226,http,0.0,1.0,0.0,4,0.0,0.0,0.0,736,0,1,37,0.0,0.0,normal
5819,0.0,0,0.0,0.0,SF,9,0.0,0,tcp,0.0,0.0,255,1.0,0,0,334,http,0.0,1.0,0.0,9,0.0,0.0,0.0,560,0,1,255,0.0,0.0,normal
5820,0.0,0,0.0,0.02,SF,70,0.0,0,udp,0.01,0.0,216,0.85,0,0,45,domain_u,0.0,1.0,0.0,151,0.0,0.0,0.0,166,0,0,255,0.0,0.0,normal
5822,0.0,0,0.0,0.0,SF,10,0.0,0,tcp,0.0,0.0,255,1.0,0,0,240,http,0.0,1.0,0.0,10,0.0,0.0,0.0,1374,0,1,255,0.0,0.0,normal
5823,0.0,0,0.0,0.0,SF,10,0.0,0,tcp,0.0,0.0,255,1.0,0,0,297,http,0.0,1.0,0.0,10,0.0,0.0,0.0,3200,0,1,255,0.0,0.0,normal
5824,0.0,0,0.0,0.02,SF,137,0.0,0,udp,0.01,0.0,222,0.87,0,0,44,domain_u,0.0,0.99,0.0,203,0.0,0.0,0.0,137,0,0,255,0.0,0.01,normal
5825,0.0,0,0.83,0.17,SF,4,0.0,0,tcp,0.0,0.0,10,0.83,0,0,749,ftp_data,0.0,1.0,0.0,4,0.0,0.0,0.0,0,0,1,12,0.0,0.0,normal
5826,0.0,0,0.34,0.08,SF,1,0.05,0,tcp,0.0,0.0,37,0.34,0,0,567,ftp_data,0.0,1.0,0.0,1,0.0,0.0,0.0,0,0,0,77,0.0,0.0,normal
5827,0.0,0,0.03,0.12,SF,1,0.02,0,tcp,0.0,0.0,101,0.67,0,0,1105,smtp,0.0,1.0,0.0,1,0.0,0.0,0.0,332,0,1,33,0.0,0.0,normal
5829,0.0,0,0.01,0.01,SF,2,0.0,0,udp,0.5,0.0,248,0.97,0,0,44,domain_u,0.0,1.0,0.0,4,0.0,0.0,0.0,44,0,0,255,0.0,0.0,normal
5830,0.0,0,0.01,0.0,SF,25,0.02,0,tcp,0.08,0.0,255,1.0,0,0,224,http,0.0,1.0,0.0,26,0.0,0.0,0.0,724,0,1,149,0.0,0.0,normal
5832,0.0,0,0.08,0.0,SF,5,0.02,0,tcp,0.25,0.0,255,1.0,0,0,313,http,0.0,1.0,0.0,12,0.0,0.0,0.0,8110,0,1,13,0.0,0.0,normal
5833,0.0,0,0.01,0.0,SF,7,0.03,0,tcp,0.0,0.0,255,1.0,0,0,317,http,0.0,1.0,0.0,7,0.0,0.0,0.0,935,0,1,96,0.0,0.0,normal
5834,0.0,0,0.09,0.0,SF,6,0.05,0,tcp,0.29,0.0,255,1.0,0,0,231,http,0.0,1.0,0.0,7,0.0,0.0,0.0,4267,0,1,11,0.0,0.0,normal
5835,0.0,0,0.02,0.0,SF,17,0.04,0,tcp,0.0,0.0,255,1.0,0,0,144,http,0.0,1.0,0.0,17,0.0,0.0,0.0,9813,0,1,42,0.0,0.0,normal
5836,0.0,0,0.0,0.01,SF,89,0.0,0,udp,0.02,0.0,254,1.0,0,0,45,domain_u,0.0,1.0,0.0,90,0.0,0.0,0.0,69,0,0,255,0.0,0.0,normal
5837,0.0,0,0.0,0.0,SF,4,0.0,0,tcp,0.5,0.0,255,1.0,0,0,201,http,0.0,1.0,0.0,6,0.0,0.0,0.0,263,0,1,255,0.0,0.0,normal
5838,0.0,0,0.0,0.0,SF,1,0.0,0,tcp,0.0,0.0,255,1.0,0,0,153,http,0.0,1.0,0.0,1,0.0,0.0,0.0,8386,0,1,255,0.0,0.0,normal
5839,0.0,0,0.0,0.0,SF,23,0.0,0,tcp,0.0,0.0,255,1.0,0,0,198,http,0.0,1.0,0.0,23,0.01,0.0,0.0,1085,0,1,255,0.01,0.0,normal
5840,0.0,0,0.07,0.01,SF,3,0.0,0,udp,0.2,0.0,252,0.99,0,0,46,domain_u,0.0,1.0,0.0,10,0.0,0.0,0.0,46,0,0,255,0.0,0.0,normal
5841,0.0,0,0.01,0.0,SF,10,0.02,0,tcp,0.25,0.0,255,1.0,0,0,341,http,0.0,1.0,0.0,12,0.0,0.0,0.0,8134,0,1,166,0.0,0.0,normal
5842,0.0,0,0.02,0.0,SF,11,0.01,0,tcp,0.1,0.0,255,1.0,0,0,231,http,0.0,1.0,0.0,21,0.0,0.0,0.0,5417,0,1,45,0.0,0.0,normal
5843,0.0,0,0.03,0.0,SF,1,0.04,0,tcp,0.0,0.0,255,1.0,0,0,171,http,0.0,1.0,0.0,1,0.0,0.0,0.0,8420,0,1,30,0.0,0.0,normal
5844,0.0,0,0.0,0.01,SF,1,0.0,0,udp,0.0,0.0,246,0.96,0,0,36,domain_u,0.0,1.0,0.0,1,0.0,0.0,0.0,101,0,0,255,0.0,0.0,normal
5845,0.0,0,0.05,0.0,SF,3,0.06,0,tcp,0.25,0.0,255,1.0,0,0,157,http,0.0,1.0,0.0,12,0.06,0.0,0.0,9884,0,1,21,0.05,0.0,normal
5847,0.0,0,0.06,0.0,SF,2,0.05,0,tcp,0.0,0.0,255,1.0,0,0,216,http,0.0,1.0,0.0,2,0.0,0.0,0.0,1233,0,1,17,0.0,0.0,normal
5848,0.0,0,0.01,0.0,SF,16,0.02,0,tcp,0.0,0.0,255,1.0,0,0,299,http,0.0,1.0,0.0,16,0.0,0.0,0.0,2119,0,1,96,0.0,0.0,normal
5850,0.0,0,0.04,0.0,SF,26,0.03,0,tcp,0.0,0.0,255,1.0,0,0,193,http,0.0,1.0,0.0,26,0.0,0.0,0.0,383,0,1,26,0.0,0.0,normal
5851,0.0,0,0.02,0.08,SF,1,0.02,0,tcp,0.0,0.0,190,0.63,0,0,749,smtp,0.0,1.0,0.0,1,0.0,0.0,0.0,338,0,1,52,0.0,0.0,normal
5852,0.0,0,0.01,0.0,SF,12,0.04,0,tcp,0.0,0.0,255,1.0,0,0,213,http,0.0,1.0,0.0,12,0.0,0.0,0.0,420,0,1,78,0.0,0.0,normal
5853,0.0,0,0.0,0.0,SF,33,0.0,0,tcp,0.06,0.0,255,1.0,0,0,219,http,0.0,1.0,0.0,34,0.0,0.0,0.0,11322,0,1,255,0.0,0.0,normal
5856,0.0,0,0.01,0.0,SF,6,0.05,0,tcp,0.0,0.0,255,1.0,0,0,217,http,0.0,1.0,0.0,6,0.0,0.0,0.0,6676,0,1,68,0.0,0.0,normal
5857,0.0,0,0.01,0.0,SF,4,0.03,0,tcp,0.0,0.0,255,1.0,0,0,301,http,0.0,1.0,0.0,4,0.0,0.0,0.0,984,0,1,130,0.0,0.0,normal
5858,0.0,0,0.07,0.0,SF,5,0.06,0,tcp,0.0,0.0,255,1.0,0,0,224,http,0.0,1.0,0.0,5,0.0,0.0,0.0,4794,0,1,15,0.0,0.0,normal
5860,0.0,0,0.0,0.0,SF,22,0.0,0,tcp,0.0,0.0,255,1.0,0,0,231,http,0.0,1.0,0.0,22,0.0,0.0,0.0,2578,0,1,255,0.0,0.0,normal
5861,0.0,0,0.01,0.0,SF,14,0.05,0,tcp,0.0,0.0,255,1.0,0,0,220,http,0.0,1.0,0.0,14,0.0,0.0,0.0,584,0,1,111,0.0,0.0,normal
5862,0.0,0,0.0,0.0,SF,5,0.0,0,tcp,0.0,0.0,255,1.0,0,0,210,http,0.0,1.0,0.0,5,0.0,0.0,0.0,1922,0,1,255,0.0,0.0,normal
5863,0.0,0,0.0,0.0,SF,6,0.0,0,tcp,0.35,0.0,255,1.0,0,0,307,http,0.0,1.0,0.0,17,0.0,0.06,0.0,421,0,1,255,0.0,0.0,normal
5864,0.0,0,0.02,0.0,SF,4,0.04,0,tcp,0.22,0.0,255,1.0,0,0,193,http,0.0,1.0,0.0,9,0.0,0.0,0.0,751,0,1,52,0.0,0.0,normal
5865,0.0,0,0.5,0.0,SF,1,0.04,0,tcp,0.0,0.0,255,1.0,0,0,162,http,0.0,1.0,0.0,1,0.0,0.0,0.0,434,0,1,2,0.0,0.0,normal
5868,0.0,0,0.1,0.0,SF,1,0.03,0,tcp,0.0,0.01,207,1.0,0,0,191,http,0.0,1.0,0.0,1,0.0,0.0,0.0,17975,0,1,10,0.0,0.0,normal
5869,0.0,0,0.04,0.0,SF,5,0.03,0,tcp,0.0,0.0,255,1.0,0,0,225,http,0.0,1.0,0.0,5,0.01,0.0,0.0,7185,0,1,27,0.0,0.0,normal
5876,0.0,0,0.04,0.0,SF,1,0.03,0,tcp,0.0,0.0,255,1.0,0,0,277,http,0.0,1.0,0.0,1,0.0,0.0,0.0,21067,0,1,23,0.0,0.0,normal
5877,0.0,0,0.0,0.0,SF,5,0.0,0,tcp,0.17,0.0,255,1.0,0,0,227,http,0.0,1.0,0.0,35,0.0,0.0,0.0,318,0,1,255,0.0,0.0,normal
5880,0.0,0,0.25,0.0,SF,1,0.03,0,tcp,0.0,0.0,255,1.0,0,0,338,http,0.0,1.0,0.0,1,0.0,0.0,0.0,10111,0,1,4,0.0,0.0,normal
5881,0.0,0,0.12,0.0,SF,8,0.01,0,tcp,0.3,0.0,209,1.0,0,0,313,http,0.0,1.0,0.0,10,0.0,0.0,0.0,14073,0,1,8,0.0,0.0,normal
5882,0.0,0,0.01,0.0,SF,1,0.01,0,tcp,0.0,0.0,255,1.0,0,0,229,http,0.0,1.0,0.0,1,0.0,0.0,0.0,1397,0,1,85,0.0,0.0,normal
5884,0.0,0,0.01,0.0,SF,20,0.0,0,tcp,0.0,0.0,255,1.0,0,0,212,http,0.0,1.0,0.0,20,0.0,0.0,0.0,337,0,1,255,0.0,0.0,normal
5886,0.0,1,0.01,0.02,SF,1,0.01,0,tcp,0.0,0.0,213,0.83,0,0,1217,smtp,0.0,1.0,0.0,1,0.0,0.0,0.0,374,0,1,182,0.0,0.0,normal
5887,0.0,0,0.0,0.01,SF,1,0.0,0,tcp,0.6,0.0,245,0.96,0,0,176,http,0.0,1.0,0.0,5,0.0,0.0,0.0,5163,0,1,255,0.0,0.0,normal
5888,0.0,0,0.86,0.07,SF,1,0.0,0,udp,0.0,0.0,36,0.86,0,0,48,ntp_u,0.0,1.0,0.0,1,0.0,0.0,0.0,48,0,0,42,0.0,0.0,normal
5889,0.0,0,0.14,0.0,SF,1,0.08,0,tcp,0.0,0.01,255,1.0,0,0,157,http,0.0,1.0,0.0,1,0.0,0.0,0.0,3990,0,1,7,0.0,0.0,normal
5893,0.0,0,0.0,0.0,SF,198,0.0,0,udp,0.01,0.0,255,1.0,0,0,42,domain_u,0.0,0.99,0.0,200,0.0,0.0,0.0,72,0,0,255,0.0,0.01,normal
5894,0.0,0,0.08,0.0,SF,12,0.02,0,tcp,0.0,0.0,255,1.0,0,0,307,http,0.0,1.0,0.0,12,0.0,0.0,0.0,1109,0,1,12,0.0,0.0,normal
5895,0.0,0,0.0,0.01,SF,5,0.0,0,tcp,0.0,0.0,249,0.98,0,0,305,http,0.0,1.0,0.0,5,0.0,0.0,0.0,2507,0,1,255,0.0,0.0,normal
5897,0.0,0,0.0,0.0,SF,3,0.0,0,tcp,0.0,0.0,255,1.0,0,0,212,http,0.0,1.0,0.0,3,0.0,0.0,0.0,11193,0,1,255,0.0,0.0,normal
5898,0.0,0,0.0,0.0,SF,24,0.0,0,tcp,0.0,0.0,255,1.0,0,0,322,http,0.0,1.0,0.0,24,0.0,0.0,0.0,4083,0,1,255,0.0,0.0,normal
5899,0.0,0,0.01,0.0,SF,20,0.0,0,tcp,0.12,0.0,255,1.0,0,0,214,http,0.0,1.0,0.0,24,0.0,0.0,0.0,1394,0,1,255,0.0,0.0,normal
5902,0.0,0,0.01,0.0,SF,1,0.03,0,tcp,0.0,0.0,255,1.0,0,0,250,http,0.0,1.0,0.0,1,0.0,0.0,0.0,5966,0,1,120,0.0,0.0,normal
5903,0.0,0,0.14,0.0,SF,1,0.03,0,tcp,0.33,0.0,255,1.0,0,0,198,http,0.0,1.0,0.0,6,0.0,0.0,0.0,7003,0,1,7,0.0,0.0,normal
5905,0.0,0,0.02,0.0,SF,15,0.05,0,tcp,0.0,0.0,255,1.0,0,0,251,http,0.0,1.0,0.0,15,0.0,0.0,0.0,2500,0,1,46,0.0,0.0,normal
5906,0.0,3209,0.19,0.13,SF,1,0.0,0,udp,0.0,0.0,1,0.0,0,0,145,other,0.0,1.0,0.0,1,0.0,0.0,0.0,105,0,0,255,0.0,0.0,normal
5907,0.0,0,0.0,0.01,SF,156,0.0,0,udp,0.0,0.0,254,1.0,0,0,45,domain_u,0.0,1.0,0.0,156,0.0,0.0,0.0,74,0,0,255,0.0,0.0,normal
5909,0.0,0,0.03,0.0,SF,4,0.07,0,tcp,0.0,0.0,255,1.0,0,0,242,http,0.0,1.0,0.0,4,0.0,0.0,0.0,15360,0,1,32,0.0,0.0,normal
5913,0.0,0,0.04,0.0,SF,23,0.06,0,tcp,0.08,0.0,255,1.0,0,0,348,http,0.0,1.0,0.0,26,0.0,0.0,0.0,2280,0,1,23,0.0,0.0,normal
5915,0.0,0,0.0,0.0,SF,22,0.0,0,udp,0.0,0.0,255,1.0,0,0,43,domain_u,0.0,1.0,0.0,22,0.0,0.0,0.0,74,0,0,255,0.0,0.0,normal
5917,0.0,0,0.0,0.02,SF,1,0.0,0,tcp,0.0,0.0,241,0.95,0,0,264,http,0.0,1.0,0.0,1,0.0,0.0,0.0,3011,0,1,255,0.0,0.0,normal
5918,0.0,0,0.01,0.08,SF,1,0.02,0,tcp,0.0,0.0,132,0.43,0,0,1200,smtp,0.0,1.0,0.0,1,0.0,0.0,0.0,331,0,1,90,0.0,0.0,normal
5919,0.0,0,0.01,0.0,SF,6,0.02,0,tcp,0.25,0.0,255,1.0,0,0,278,http,0.0,1.0,0.0,8,0.0,0.0,0.0,1761,0,1,87,0.0,0.0,normal
5920,0.0,0,0.01,0.01,SF,178,0.0,0,udp,0.0,0.0,254,1.0,0,0,45,domain_u,0.0,0.99,0.0,177,0.0,0.0,0.0,79,0,0,255,0.0,0.01,normal
5921,0.0,0,0.12,0.0,SF,8,0.1,0,tcp,0.22,0.0,255,1.0,0,0,327,http,0.0,1.0,0.0,9,0.0,0.0,0.0,4930,0,1,8,0.0,0.0,normal
5922,0.0,0,0.35,0.03,SF,2,0.03,0,tcp,0.0,0.0,76,0.35,0,0,192,ftp_data,0.0,1.0,0.0,2,0.0,0.0,0.0,0,0,1,180,0.0,0.0,normal
5923,0.0,0,0.0,0.01,SF,5,0.0,0,tcp,0.0,0.0,251,0.98,0,0,280,http,0.0,1.0,0.0,5,0.0,0.0,0.0,303,0,1,255,0.0,0.0,normal
5924,0.0,0,0.01,0.0,SF,2,0.02,0,tcp,0.0,0.01,255,1.0,0,0,191,http,0.01,1.0,0.0,2,0.0,0.0,0.0,2568,0,1,189,0.0,0.0,normal
5925,0.0,0,0.23,0.04,SF,2,0.02,0,tcp,0.0,0.0,91,0.23,0,0,1830,ftp_data,0.0,1.0,0.0,2,0.0,0.0,0.0,0,0,1,137,0.0,0.0,normal
5926,0.0,0,0.03,0.0,SF,10,0.03,0,tcp,0.0,0.0,255,1.0,0,0,210,http,0.0,1.0,0.0,10,0.0,0.0,0.0,498,0,1,32,0.0,0.0,normal
5927,0.0,0,0.36,0.02,SF,8,0.0,0,tcp,0.0,0.0,92,0.36,0,0,7077,ftp_data,0.0,1.0,0.0,8,0.0,0.0,0.0,0,0,1,255,0.0,0.0,normal
5928,0.0,0,0.33,0.0,SF,3,0.05,0,tcp,0.0,0.0,255,1.0,0,0,208,http,0.0,1.0,0.0,3,0.0,0.0,0.0,2774,0,1,3,0.0,0.0,normal
5930,0.0,0,0.0,0.0,SF,3,0.0,0,tcp,0.0,0.0,255,1.0,0,0,200,http,0.0,1.0,0.0,3,0.0,0.0,0.0,1653,0,1,255,0.0,0.0,normal
5931,0.0,0,0.0,0.0,SF,5,0.0,0,tcp,0.33,0.0,255,1.0,0,0,207,http,0.0,1.0,0.0,6,0.0,0.0,0.0,306,0,1,255,0.0,0.0,normal
5933,0.0,0,0.0,0.0,SF,5,0.0,0,tcp,0.0,0.0,255,1.0,0,0,328,http,0.0,1.0,0.0,5,0.0,0.0,0.0,405,0,1,255,0.0,0.0,normal
5934,0.0,0,0.01,0.0,SF,25,0.03,0,tcp,0.0,0.0,255,1.0,0,0,231,http,0.0,1.0,0.0,25,0.0,0.0,0.0,284,0,1,133,0.0,0.0,normal
5937,0.0,0,0.44,0.03,SF,15,0.0,0,tcp,0.0,0.0,112,0.44,0,0,88382,ftp_data,0.0,1.0,0.0,15,0.0,0.0,0.0,0,0,0,255,0.0,0.0,normal
5938,0.0,0,0.03,0.0,SF,1,0.05,0,tcp,0.0,0.01,255,1.0,0,0,221,http,0.03,1.0,0.0,1,0.0,0.0,0.0,398,0,1,40,0.0,0.0,normal
5940,0.0,0,0.01,0.0,SF,21,0.03,0,tcp,0.09,0.0,255,1.0,0,0,296,http,0.0,1.0,0.0,23,0.0,0.0,0.0,275,0,1,79,0.0,0.0,normal
5941,0.0,0,0.11,0.0,SF,7,0.01,0,tcp,0.22,0.0,255,1.0,0,0,264,http,0.0,1.0,0.0,9,0.0,0.0,0.0,9819,0,1,9,0.0,0.0,normal
5943,0.0,0,0.0,0.01,SF,1,0.0,0,tcp,0.0,0.0,228,0.89,0,0,260,http,0.0,1.0,0.0,1,0.0,0.0,0.0,11512,0,1,255,0.0,0.0,normal
5944,0.0,0,0.25,0.0,SF,4,0.06,0,tcp,0.0,0.0,255,1.0,0,0,213,http,0.0,1.0,0.0,4,0.0,0.0,0.0,6418,0,1,4,0.0,0.0,normal
5945,0.0,5,0.03,0.06,SF,1,0.03,0,tcp,0.0,0.0,72,0.56,0,0,1110,smtp,0.0,1.0,0.0,1,0.0,0.0,0.0,369,0,1,32,0.0,0.0,normal
5946,0.5,0,0.0,0.0,SF,2,0.0,0,tcp,0.17,0.0,255,1.0,0,0,206,http,0.0,1.0,0.0,18,0.0,0.0,0.11,3413,0,1,255,0.0,0.0,normal
5947,0.0,0,0.14,0.0,SF,2,0.06,0,tcp,0.0,0.0,255,1.0,0,0,225,http,0.0,1.0,0.0,2,0.0,0.0,0.0,2117,0,1,7,0.0,0.0,normal
5948,0.0,0,0.33,0.0,SF,3,0.04,0,tcp,0.0,0.0,255,1.0,0,0,217,http,0.0,1.0,0.0,3,0.0,0.0,0.0,6464,0,1,3,0.0,0.0,normal
5949,0.0,0,0.01,0.0,SF,94,0.0,0,udp,0.01,0.0,255,1.0,0,0,44,domain_u,0.0,1.0,0.0,174,0.0,0.0,0.0,44,0,0,255,0.0,0.0,normal
5950,0.08,0,0.0,0.0,SF,13,0.0,0,tcp,0.0,0.0,255,1.0,0,0,222,http,0.0,1.0,0.0,13,0.0,0.0,0.08,1688,0,1,255,0.0,0.0,normal
5951,0.0,0,0.01,0.01,SF,111,0.0,0,udp,0.02,0.0,227,0.89,0,0,45,domain_u,0.0,1.0,0.0,113,0.0,0.0,0.0,45,0,0,255,0.0,0.0,normal
5952,0.0,0,0.01,0.0,SF,1,0.03,0,tcp,0.0,0.0,255,1.0,0,0,255,http,0.0,1.0,0.0,1,0.0,0.0,0.0,1615,0,1,106,0.0,0.0,normal
5953,0.0,0,0.0,0.0,SF,4,0.0,0,tcp,0.0,0.0,255,1.0,0,0,219,http,0.0,1.0,0.0,4,0.0,0.0,0.0,1211,0,1,255,0.0,0.0,normal
5955,0.0,0,0.0,0.0,SF,6,0.0,0,tcp,0.0,0.01,255,1.0,0,0,231,http,0.01,1.0,0.0,6,0.0,0.0,0.0,2304,0,1,255,0.0,0.0,normal
5956,0.0,0,0.0,0.0,SF,22,0.0,0,tcp,0.1,0.0,255,1.0,0,0,315,http,0.0,1.0,0.0,30,0.0,0.0,0.0,255,0,1,255,0.0,0.0,normal
5957,0.0,0,0.0,0.0,SF,29,0.0,0,tcp,0.0,0.0,255,1.0,0,0,239,http,0.0,1.0,0.0,29,0.0,0.0,0.0,1206,0,1,255,0.0,0.0,normal
5958,0.0,0,0.0,0.0,SF,19,0.0,0,tcp,0.13,0.0,255,1.0,0,0,298,http,0.0,1.0,0.0,31,0.0,0.0,0.0,1422,0,1,255,0.0,0.0,normal
5960,0.0,0,0.0,0.0,SF,3,0.0,0,tcp,0.5,0.0,255,1.0,0,0,219,http,0.0,1.0,0.0,4,0.0,0.0,0.0,3729,0,1,255,0.0,0.0,normal
5961,0.0,0,0.02,0.0,SF,5,0.04,0,tcp,0.0,0.0,255,1.0,0,0,200,http,0.0,1.0,0.0,5,0.0,0.0,0.0,8585,0,1,55,0.0,0.0,normal
5963,0.0,0,0.01,0.02,SF,1,0.0,0,tcp,0.0,0.0,92,0.93,0,0,257,http,0.0,1.0,0.0,1,0.0,0.0,0.0,3136,0,1,99,0.0,0.0,normal
5965,0.0,0,0.03,0.0,SF,4,0.02,0,tcp,0.12,0.01,255,1.0,0,0,281,http,0.03,1.0,0.0,16,0.0,0.0,0.0,753,0,1,30,0.0,0.0,normal
5966,0.0,0,0.03,0.0,SF,1,0.02,0,tcp,0.21,0.0,255,1.0,0,0,316,http,0.0,1.0,0.0,14,0.0,0.0,0.0,9737,0,1,34,0.0,0.0,normal
5967,0.0,0,0.01,0.0,SF,2,0.02,0,tcp,0.0,0.0,255,1.0,0,0,292,http,0.0,1.0,0.0,2,0.0,0.0,0.0,1646,0,1,148,0.0,0.0,normal
5968,0.0,0,0.02,0.0,SF,7,0.03,0,tcp,0.0,0.0,170,1.0,0,0,254,http,0.0,1.0,0.0,7,0.0,0.0,0.0,555,0,1,45,0.0,0.0,normal
5969,0.0,0,0.01,0.0,SF,17,0.03,0,tcp,0.0,0.0,255,1.0,0,0,346,http,0.0,1.0,0.0,17,0.0,0.0,0.0,349,0,1,74,0.0,0.0,normal
5970,0.0,0,0.38,0.03,SF,21,0.0,0,tcp,0.0,0.0,73,0.38,0,0,15876,ftp_data,0.0,1.0,0.0,21,0.0,0.0,0.0,0,0,0,192,0.0,0.0,normal
5971,0.0,0,0.17,0.0,SF,1,0.04,0,tcp,0.0,0.0,255,1.0,0,0,234,http,0.0,1.0,0.0,1,0.0,0.0,0.0,193,0,1,6,0.0,0.0,normal
5972,0.0,0,0.0,0.0,SF,7,0.0,0,tcp,0.0,0.0,255,1.0,0,0,305,http,0.0,1.0,0.0,7,0.0,0.0,0.0,4758,0,1,255,0.0,0.0,normal
5974,0.0,0,0.0,0.01,SF,75,0.0,0,udp,0.01,0.0,241,0.95,0,0,43,domain_u,0.0,0.99,0.0,155,0.0,0.0,0.0,109,0,0,255,0.0,0.03,normal
5975,0.0,0,0.04,0.0,SF,16,0.06,0,tcp,0.12,0.0,255,1.0,0,0,187,http,0.0,1.0,0.0,17,0.0,0.0,0.0,2922,0,1,23,0.0,0.0,normal
5976,0.0,0,0.0,0.0,SF,20,0.0,0,tcp,0.0,0.0,255,1.0,0,0,317,http,0.0,1.0,0.0,20,0.0,0.0,0.0,1800,0,1,255,0.0,0.0,normal
5977,0.0,0,0.03,0.0,SF,2,0.06,0,tcp,0.0,0.06,35,1.0,0,0,308,http,0.0,1.0,0.0,2,0.03,0.0,0.0,553,0,1,32,0.0,0.0,normal
5979,0.0,0,0.02,0.0,SF,2,0.03,0,tcp,0.0,0.0,255,1.0,0,0,217,http,0.0,1.0,0.0,2,0.0,0.0,0.0,13389,0,1,45,0.0,0.0,normal
5980,0.0,0,0.0,0.0,SF,3,0.03,0,tcp,0.0,0.0,255,1.0,0,0,270,http,0.0,1.0,0.0,3,0.0,0.0,0.0,872,0,1,201,0.0,0.0,normal
5981,0.0,0,0.02,0.0,SF,7,0.05,0,tcp,0.25,0.0,255,1.0,0,0,202,http,0.0,1.0,0.0,8,0.0,0.0,0.0,297,0,1,45,0.0,0.0,normal
